product,price,quantity,date,region
pink morsel,$5.00 ,432,2/11/2021,west
gold morsel,$9.99 ,410,2/11/2021,north
gold morsel,$9.99 ,440,2/11/2021,south
gold morsel,$9.99 ,468,2/11/2021,east
gold morsel,$9.99 ,456,2/11/2021,west
magenta morsel,$2.50 ,432,2/11/2021,north
magenta morsel,$2.50 ,443,2/11/2021,south
magenta morsel,$2.50 ,432,2/11/2021,east
magenta morsel,$2.50 ,480,2/11/2021,west
chartreuse morsel,$3.00 ,406,2/11/2021,north
chartreuse morsel,$3.00 ,478,2/11/2021,south
chartreuse morsel,$3.00 ,436,2/11/2021,east
chartreuse morsel,$3.00 ,435,2/11/2021,west
periwinkle morsel,$1.25 ,478,2/11/2021,north
periwinkle morsel,$1.25 ,444,2/11/2021,south
periwinkle morsel,$1.25 ,477,2/11/2021,east
periwinkle morsel,$1.25 ,449,2/11/2021,west
vermilion morsel,$4.99 ,408,2/11/2021,north
vermilion morsel,$4.99 ,499,2/11/2021,south
vermilion morsel,$4.99 ,484,2/11/2021,east
vermilion morsel,$4.99 ,449,2/11/2021,west
lapis morsel,$1.99 ,443,2/11/2021,north
lapis morsel,$1.99 ,477,2/11/2021,south
lapis morsel,$1.99 ,458,2/11/2021,east
lapis morsel,$1.99 ,489,2/11/2021,west
pink morsel,$5.00 ,475,2/12/2021,north
pink morsel,$5.00 ,446,2/12/2021,south
pink morsel,$5.00 ,446,2/12/2021,east
pink morsel,$5.00 ,426,2/12/2021,west
gold morsel,$9.99 ,424,2/12/2021,north
gold morsel,$9.99 ,492,2/12/2021,south
gold morsel,$9.99 ,425,2/12/2021,east
gold morsel,$9.99 ,407,2/12/2021,west
magenta morsel,$2.50 ,422,2/12/2021,north
magenta morsel,$2.50 ,451,2/12/2021,south
magenta morsel,$2.50 ,473,2/12/2021,east
magenta morsel,$2.50 ,482,2/12/2021,west
chartreuse morsel,$3.00 ,409,2/12/2021,north
chartreuse morsel,$3.00 ,455,2/12/2021,south
chartreuse morsel,$3.00 ,437,2/12/2021,east
chartreuse morsel,$3.00 ,462,2/12/2021,west
periwinkle morsel,$1.25 ,474,2/12/2021,north
periwinkle morsel,$1.25 ,499,2/12/2021,south
periwinkle morsel,$1.25 ,460,2/12/2021,east
periwinkle morsel,$1.25 ,405,2/12/2021,west
vermilion morsel,$4.99 ,442,2/12/2021,north
vermilion morsel,$4.99 ,430,2/12/2021,south
vermilion morsel,$4.99 ,414,2/12/2021,east
vermilion morsel,$4.99 ,497,2/12/2021,west
lapis morsel,$1.99 ,421,2/12/2021,north
lapis morsel,$1.99 ,470,2/12/2021,south
lapis morsel,$1.99 ,479,2/12/2021,east
lapis morsel,$1.99 ,413,2/12/2021,west
pink morsel,$5.00 ,485,2/13/2021,north
pink morsel,$5.00 ,493,2/13/2021,south
pink morsel,$5.00 ,421,2/13/2021,east
pink morsel,$5.00 ,497,2/13/2021,west
gold morsel,$9.99 ,490,2/13/2021,north
gold morsel,$9.99 ,451,2/13/2021,south
gold morsel,$9.99 ,474,2/13/2021,east
gold morsel,$9.99 ,466,2/13/2021,west
magenta morsel,$2.50 ,459,2/13/2021,north
magenta morsel,$2.50 ,433,2/13/2021,south
magenta morsel,$2.50 ,453,2/13/2021,east
magenta morsel,$2.50 ,422,2/13/2021,west
chartreuse morsel,$3.00 ,456,2/13/2021,north
chartreuse morsel,$3.00 ,427,2/13/2021,south
chartreuse morsel,$3.00 ,453,2/13/2021,east
chartreuse morsel,$3.00 ,480,2/13/2021,west
periwinkle morsel,$1.25 ,471,2/13/2021,north
periwinkle morsel,$1.25 ,467,2/13/2021,south
periwinkle morsel,$1.25 ,431,2/13/2021,east
periwinkle morsel,$1.25 ,484,2/13/2021,west
vermilion morsel,$4.99 ,438,2/13/2021,north
vermilion morsel,$4.99 ,475,2/13/2021,south
vermilion morsel,$4.99 ,422,2/13/2021,east
vermilion morsel,$4.99 ,474,2/13/2021,west
lapis morsel,$1.99 ,495,2/13/2021,north
lapis morsel,$1.99 ,447,2/13/2021,south
lapis morsel,$1.99 ,495,2/13/2021,east
lapis morsel,$1.99 ,489,2/13/2021,west
pink morsel,$5.00 ,468,2/14/2021,north
pink morsel,$5.00 ,448,2/14/2021,south
pink morsel,$5.00 ,457,2/14/2021,east
pink morsel,$5.00 ,475,2/14/2021,west
gold morsel,$9.99 ,452,2/14/2021,north
gold morsel,$9.99 ,474,2/14/2021,south
gold morsel,$9.99 ,499,2/14/2021,east
gold morsel,$9.99 ,471,2/14/2021,west
magenta morsel,$2.50 ,471,2/14/2021,north
magenta morsel,$2.50 ,444,2/14/2021,south
magenta morsel,$2.50 ,489,2/14/2021,east
magenta morsel,$2.50 ,416,2/14/2021,west
chartreuse morsel,$3.00 ,467,2/14/2021,north
chartreuse morsel,$3.00 ,469,2/14/2021,south
chartreuse morsel,$3.00 ,456,2/14/2021,east
chartreuse morsel,$3.00 ,412,2/14/2021,west
periwinkle morsel,$1.25 ,432,2/14/2021,north
periwinkle morsel,$1.25 ,476,2/14/2021,south
periwinkle morsel,$1.25 ,499,2/14/2021,east
periwinkle morsel,$1.25 ,436,2/14/2021,west
vermilion morsel,$4.99 ,428,2/14/2021,north
vermilion morsel,$4.99 ,401,2/14/2021,south
vermilion morsel,$4.99 ,415,2/14/2021,east
vermilion morsel,$4.99 ,433,2/14/2021,west
lapis morsel,$1.99 ,482,2/14/2021,north
lapis morsel,$1.99 ,442,2/14/2021,south
lapis morsel,$1.99 ,478,2/14/2021,east
lapis morsel,$1.99 ,422,2/14/2021,west
pink morsel,$5.00 ,422,2/15/2021,north
pink morsel,$5.00 ,465,2/15/2021,south
pink morsel,$5.00 ,453,2/15/2021,east
pink morsel,$5.00 ,435,2/15/2021,west
gold morsel,$9.99 ,457,2/15/2021,north
gold morsel,$9.99 ,440,2/15/2021,south
gold morsel,$9.99 ,458,2/15/2021,east
gold morsel,$9.99 ,407,2/15/2021,west
magenta morsel,$2.50 ,433,2/15/2021,north
magenta morsel,$2.50 ,405,2/15/2021,south
magenta morsel,$2.50 ,418,2/15/2021,east
magenta morsel,$2.50 ,419,2/15/2021,west
chartreuse morsel,$3.00 ,481,2/15/2021,north
chartreuse morsel,$3.00 ,412,2/15/2021,south
chartreuse morsel,$3.00 ,438,2/15/2021,east
chartreuse morsel,$3.00 ,474,2/15/2021,west
periwinkle morsel,$1.25 ,434,2/15/2021,north
periwinkle morsel,$1.25 ,455,2/15/2021,south
periwinkle morsel,$1.25 ,417,2/15/2021,east
periwinkle morsel,$1.25 ,500,2/15/2021,west
vermilion morsel,$4.99 ,444,2/15/2021,north
vermilion morsel,$4.99 ,498,2/15/2021,south
vermilion morsel,$4.99 ,465,2/15/2021,east
vermilion morsel,$4.99 ,447,2/15/2021,west
lapis morsel,$1.99 ,471,2/15/2021,north
lapis morsel,$1.99 ,417,2/15/2021,south
lapis morsel,$1.99 ,400,2/15/2021,east
lapis morsel,$1.99 ,427,2/15/2021,west
pink morsel,$5.00 ,459,2/16/2021,north
pink morsel,$5.00 ,450,2/16/2021,south
pink morsel,$5.00 ,436,2/16/2021,east
pink morsel,$5.00 ,493,2/16/2021,west
gold morsel,$9.99 ,427,2/16/2021,north
gold morsel,$9.99 ,430,2/16/2021,south
gold morsel,$9.99 ,411,2/16/2021,east
gold morsel,$9.99 ,476,2/16/2021,west
magenta morsel,$2.50 ,463,2/16/2021,north
magenta morsel,$2.50 ,415,2/16/2021,south
magenta morsel,$2.50 ,413,2/16/2021,east
magenta morsel,$2.50 ,481,2/16/2021,west
chartreuse morsel,$3.00 ,482,2/16/2021,north
chartreuse morsel,$3.00 ,408,2/16/2021,south
chartreuse morsel,$3.00 ,470,2/16/2021,east
chartreuse morsel,$3.00 ,484,2/16/2021,west
periwinkle morsel,$1.25 ,404,2/16/2021,north
periwinkle morsel,$1.25 ,419,2/16/2021,south
periwinkle morsel,$1.25 ,426,2/16/2021,east
periwinkle morsel,$1.25 ,494,2/16/2021,west
vermilion morsel,$4.99 ,426,2/16/2021,north
vermilion morsel,$4.99 ,430,2/16/2021,south
vermilion morsel,$4.99 ,500,2/16/2021,east
vermilion morsel,$4.99 ,452,2/16/2021,west
lapis morsel,$1.99 ,462,2/16/2021,north
lapis morsel,$1.99 ,493,2/16/2021,south
lapis morsel,$1.99 ,438,2/16/2021,east
lapis morsel,$1.99 ,449,2/16/2021,west
pink morsel,$5.00 ,476,2/17/2021,north
pink morsel,$5.00 ,426,2/17/2021,south
pink morsel,$5.00 ,470,2/17/2021,east
pink morsel,$5.00 ,494,2/17/2021,west
gold morsel,$9.99 ,405,2/17/2021,north
gold morsel,$9.99 ,477,2/17/2021,south
gold morsel,$9.99 ,487,2/17/2021,east
gold morsel,$9.99 ,437,2/17/2021,west
magenta morsel,$2.50 ,477,2/17/2021,north
magenta morsel,$2.50 ,432,2/17/2021,south
magenta morsel,$2.50 ,457,2/17/2021,east
magenta morsel,$2.50 ,466,2/17/2021,west
chartreuse morsel,$3.00 ,440,2/17/2021,north
chartreuse morsel,$3.00 ,459,2/17/2021,south
chartreuse morsel,$3.00 ,440,2/17/2021,east
chartreuse morsel,$3.00 ,422,2/17/2021,west
periwinkle morsel,$1.25 ,461,2/17/2021,north
periwinkle morsel,$1.25 ,414,2/17/2021,south
periwinkle morsel,$1.25 ,430,2/17/2021,east
periwinkle morsel,$1.25 ,441,2/17/2021,west
vermilion morsel,$4.99 ,425,2/17/2021,north
vermilion morsel,$4.99 ,420,2/17/2021,south
vermilion morsel,$4.99 ,400,2/17/2021,east
vermilion morsel,$4.99 ,471,2/17/2021,west
lapis morsel,$1.99 ,494,2/17/2021,north
lapis morsel,$1.99 ,453,2/17/2021,south
lapis morsel,$1.99 ,441,2/17/2021,east
lapis morsel,$1.99 ,487,2/17/2021,west
pink morsel,$5.00 ,401,2/18/2021,north
pink morsel,$5.00 ,425,2/18/2021,south
pink morsel,$5.00 ,496,2/18/2021,east
pink morsel,$5.00 ,448,2/18/2021,west
gold morsel,$9.99 ,422,2/18/2021,north
gold morsel,$9.99 ,414,2/18/2021,south
gold morsel,$9.99 ,443,2/18/2021,east
gold morsel,$9.99 ,432,2/18/2021,west
magenta morsel,$2.50 ,451,2/18/2021,north
magenta morsel,$2.50 ,408,2/18/2021,south
magenta morsel,$2.50 ,418,2/18/2021,east
magenta morsel,$2.50 ,442,2/18/2021,west
chartreuse morsel,$3.00 ,476,2/18/2021,north
chartreuse morsel,$3.00 ,401,2/18/2021,south
chartreuse morsel,$3.00 ,478,2/18/2021,east
chartreuse morsel,$3.00 ,417,2/18/2021,west
periwinkle morsel,$1.25 ,492,2/18/2021,north
periwinkle morsel,$1.25 ,495,2/18/2021,south
periwinkle morsel,$1.25 ,440,2/18/2021,east
periwinkle morsel,$1.25 ,498,2/18/2021,west
vermilion morsel,$4.99 ,442,2/18/2021,north
vermilion morsel,$4.99 ,406,2/18/2021,south
vermilion morsel,$4.99 ,487,2/18/2021,east
vermilion morsel,$4.99 ,436,2/18/2021,west
lapis morsel,$1.99 ,444,2/18/2021,north
lapis morsel,$1.99 ,441,2/18/2021,south
lapis morsel,$1.99 ,402,2/18/2021,east
lapis morsel,$1.99 ,479,2/18/2021,west
pink morsel,$5.00 ,425,2/19/2021,north
pink morsel,$5.00 ,485,2/19/2021,south
pink morsel,$5.00 ,410,2/19/2021,east
pink morsel,$5.00 ,409,2/19/2021,west
gold morsel,$9.99 ,443,2/19/2021,north
gold morsel,$9.99 ,478,2/19/2021,south
gold morsel,$9.99 ,472,2/19/2021,east
gold morsel,$9.99 ,406,2/19/2021,west
magenta morsel,$2.50 ,410,2/19/2021,north
magenta morsel,$2.50 ,441,2/19/2021,south
magenta morsel,$2.50 ,460,2/19/2021,east
magenta morsel,$2.50 ,425,2/19/2021,west
chartreuse morsel,$3.00 ,410,2/19/2021,north
chartreuse morsel,$3.00 ,479,2/19/2021,south
chartreuse morsel,$3.00 ,415,2/19/2021,east
chartreuse morsel,$3.00 ,427,2/19/2021,west
periwinkle morsel,$1.25 ,435,2/19/2021,north
periwinkle morsel,$1.25 ,463,2/19/2021,south
periwinkle morsel,$1.25 ,452,2/19/2021,east
periwinkle morsel,$1.25 ,479,2/19/2021,west
vermilion morsel,$4.99 ,446,2/19/2021,north
vermilion morsel,$4.99 ,422,2/19/2021,south
vermilion morsel,$4.99 ,477,2/19/2021,east
vermilion morsel,$4.99 ,484,2/19/2021,west
lapis morsel,$1.99 ,408,2/19/2021,north
lapis morsel,$1.99 ,452,2/19/2021,south
lapis morsel,$1.99 ,462,2/19/2021,east
lapis morsel,$1.99 ,438,2/19/2021,west
pink morsel,$5.00 ,452,2/20/2021,north
pink morsel,$5.00 ,421,2/20/2021,south
pink morsel,$5.00 ,484,2/20/2021,east
pink morsel,$5.00 ,480,2/20/2021,west
gold morsel,$9.99 ,495,2/20/2021,north
gold morsel,$9.99 ,461,2/20/2021,south
gold morsel,$9.99 ,470,2/20/2021,east
gold morsel,$9.99 ,492,2/20/2021,west
magenta morsel,$2.50 ,487,2/20/2021,north
magenta morsel,$2.50 ,449,2/20/2021,south
magenta morsel,$2.50 ,448,2/20/2021,east
magenta morsel,$2.50 ,457,2/20/2021,west
chartreuse morsel,$3.00 ,430,2/20/2021,north
chartreuse morsel,$3.00 ,446,2/20/2021,south
chartreuse morsel,$3.00 ,423,2/20/2021,east
chartreuse morsel,$3.00 ,472,2/20/2021,west
periwinkle morsel,$1.25 ,417,2/20/2021,north
periwinkle morsel,$1.25 ,462,2/20/2021,south
periwinkle morsel,$1.25 ,488,2/20/2021,east
periwinkle morsel,$1.25 ,475,2/20/2021,west
vermilion morsel,$4.99 ,499,2/20/2021,north
vermilion morsel,$4.99 ,417,2/20/2021,south
vermilion morsel,$4.99 ,441,2/20/2021,east
vermilion morsel,$4.99 ,435,2/20/2021,west
lapis morsel,$1.99 ,450,2/20/2021,north
lapis morsel,$1.99 ,405,2/20/2021,south
lapis morsel,$1.99 ,403,2/20/2021,east
lapis morsel,$1.99 ,458,2/20/2021,west
pink morsel,$5.00 ,469,2/21/2021,north
pink morsel,$5.00 ,408,2/21/2021,south
pink morsel,$5.00 ,434,2/21/2021,east
pink morsel,$5.00 ,489,2/21/2021,west
gold morsel,$9.99 ,429,2/21/2021,north
gold morsel,$9.99 ,482,2/21/2021,south
gold morsel,$9.99 ,448,2/21/2021,east
gold morsel,$9.99 ,448,2/21/2021,west
magenta morsel,$2.50 ,498,2/21/2021,north
magenta morsel,$2.50 ,450,2/21/2021,south
magenta morsel,$2.50 ,409,2/21/2021,east
magenta morsel,$2.50 ,450,2/21/2021,west
chartreuse morsel,$3.00 ,407,2/21/2021,north
chartreuse morsel,$3.00 ,419,2/21/2021,south
chartreuse morsel,$3.00 ,496,2/21/2021,east
chartreuse morsel,$3.00 ,434,2/21/2021,west
periwinkle morsel,$1.25 ,499,2/21/2021,north
periwinkle morsel,$1.25 ,457,2/21/2021,south
periwinkle morsel,$1.25 ,435,2/21/2021,east
periwinkle morsel,$1.25 ,498,2/21/2021,west
vermilion morsel,$4.99 ,438,2/21/2021,north
vermilion morsel,$4.99 ,489,2/21/2021,south
vermilion morsel,$4.99 ,452,2/21/2021,east
vermilion morsel,$4.99 ,433,2/21/2021,west
lapis morsel,$1.99 ,463,2/21/2021,north
lapis morsel,$1.99 ,409,2/21/2021,south
lapis morsel,$1.99 ,457,2/21/2021,east
lapis morsel,$1.99 ,486,2/21/2021,west
pink morsel,$5.00 ,429,2/22/2021,north
pink morsel,$5.00 ,410,2/22/2021,south
pink morsel,$5.00 ,440,2/22/2021,east
pink morsel,$5.00 ,428,2/22/2021,west
gold morsel,$9.99 ,492,2/22/2021,north
gold morsel,$9.99 ,477,2/22/2021,south
gold morsel,$9.99 ,428,2/22/2021,east
gold morsel,$9.99 ,490,2/22/2021,west
magenta morsel,$2.50 ,428,2/22/2021,north
magenta morsel,$2.50 ,426,2/22/2021,south
magenta morsel,$2.50 ,489,2/22/2021,east
magenta morsel,$2.50 ,407,2/22/2021,west
chartreuse morsel,$3.00 ,494,2/22/2021,north
chartreuse morsel,$3.00 ,431,2/22/2021,south
chartreuse morsel,$3.00 ,468,2/22/2021,east
chartreuse morsel,$3.00 ,422,2/22/2021,west
periwinkle morsel,$1.25 ,500,2/22/2021,north
periwinkle morsel,$1.25 ,410,2/22/2021,south
periwinkle morsel,$1.25 ,438,2/22/2021,east
periwinkle morsel,$1.25 ,458,2/22/2021,west
vermilion morsel,$4.99 ,408,2/22/2021,north
vermilion morsel,$4.99 ,422,2/22/2021,south
vermilion morsel,$4.99 ,456,2/22/2021,east
vermilion morsel,$4.99 ,447,2/22/2021,west
lapis morsel,$1.99 ,444,2/22/2021,north
lapis morsel,$1.99 ,494,2/22/2021,south
lapis morsel,$1.99 ,495,2/22/2021,east
lapis morsel,$1.99 ,473,2/22/2021,west
pink morsel,$5.00 ,498,2/23/2021,north
pink morsel,$5.00 ,474,2/23/2021,south
pink morsel,$5.00 ,411,2/23/2021,east
pink morsel,$5.00 ,476,2/23/2021,west
gold morsel,$9.99 ,415,2/23/2021,north
gold morsel,$9.99 ,480,2/23/2021,south
gold morsel,$9.99 ,473,2/23/2021,east
gold morsel,$9.99 ,411,2/23/2021,west
magenta morsel,$2.50 ,486,2/23/2021,north
magenta morsel,$2.50 ,419,2/23/2021,south
magenta morsel,$2.50 ,500,2/23/2021,east
magenta morsel,$2.50 ,490,2/23/2021,west
chartreuse morsel,$3.00 ,480,2/23/2021,north
chartreuse morsel,$3.00 ,425,2/23/2021,south
chartreuse morsel,$3.00 ,430,2/23/2021,east
chartreuse morsel,$3.00 ,458,2/23/2021,west
periwinkle morsel,$1.25 ,465,2/23/2021,north
periwinkle morsel,$1.25 ,440,2/23/2021,south
periwinkle morsel,$1.25 ,494,2/23/2021,east
periwinkle morsel,$1.25 ,473,2/23/2021,west
vermilion morsel,$4.99 ,456,2/23/2021,north
vermilion morsel,$4.99 ,418,2/23/2021,south
vermilion morsel,$4.99 ,462,2/23/2021,east
vermilion morsel,$4.99 ,457,2/23/2021,west
lapis morsel,$1.99 ,410,2/23/2021,north
lapis morsel,$1.99 ,431,2/23/2021,south
lapis morsel,$1.99 ,468,2/23/2021,east
lapis morsel,$1.99 ,456,2/23/2021,west
pink morsel,$5.00 ,466,2/24/2021,north
pink morsel,$5.00 ,484,2/24/2021,south
pink morsel,$5.00 ,447,2/24/2021,east
pink morsel,$5.00 ,409,2/24/2021,west
gold morsel,$9.99 ,427,2/24/2021,north
gold morsel,$9.99 ,410,2/24/2021,south
gold morsel,$9.99 ,444,2/24/2021,east
gold morsel,$9.99 ,474,2/24/2021,west
magenta morsel,$2.50 ,428,2/24/2021,north
magenta morsel,$2.50 ,480,2/24/2021,south
magenta morsel,$2.50 ,437,2/24/2021,east
magenta morsel,$2.50 ,455,2/24/2021,west
chartreuse morsel,$3.00 ,425,2/24/2021,north
chartreuse morsel,$3.00 ,434,2/24/2021,south
chartreuse morsel,$3.00 ,407,2/24/2021,east
chartreuse morsel,$3.00 ,416,2/24/2021,west
periwinkle morsel,$1.25 ,475,2/24/2021,north
periwinkle morsel,$1.25 ,470,2/24/2021,south
periwinkle morsel,$1.25 ,491,2/24/2021,east
periwinkle morsel,$1.25 ,403,2/24/2021,west
vermilion morsel,$4.99 ,435,2/24/2021,north
vermilion morsel,$4.99 ,484,2/24/2021,south
vermilion morsel,$4.99 ,425,2/24/2021,east
vermilion morsel,$4.99 ,402,2/24/2021,west
lapis morsel,$1.99 ,443,2/24/2021,north
lapis morsel,$1.99 ,465,2/24/2021,south
lapis morsel,$1.99 ,449,2/24/2021,east
lapis morsel,$1.99 ,414,2/24/2021,west
pink morsel,$5.00 ,441,2/25/2021,north
pink morsel,$5.00 ,413,2/25/2021,south
pink morsel,$5.00 ,460,2/25/2021,east
pink morsel,$5.00 ,407,2/25/2021,west
gold morsel,$9.99 ,415,2/25/2021,north
gold morsel,$9.99 ,445,2/25/2021,south
gold morsel,$9.99 ,456,2/25/2021,east
gold morsel,$9.99 ,458,2/25/2021,west
magenta morsel,$2.50 ,479,2/25/2021,north
magenta morsel,$2.50 ,494,2/25/2021,south
magenta morsel,$2.50 ,433,2/25/2021,east
magenta morsel,$2.50 ,485,2/25/2021,west
chartreuse morsel,$3.00 ,466,2/25/2021,north
chartreuse morsel,$3.00 ,480,2/25/2021,south
chartreuse morsel,$3.00 ,471,2/25/2021,east
chartreuse morsel,$3.00 ,416,2/25/2021,west
periwinkle morsel,$1.25 ,419,2/25/2021,north
periwinkle morsel,$1.25 ,416,2/25/2021,south
periwinkle morsel,$1.25 ,470,2/25/2021,east
periwinkle morsel,$1.25 ,405,2/25/2021,west
vermilion morsel,$4.99 ,475,2/25/2021,north
vermilion morsel,$4.99 ,400,2/25/2021,south
vermilion morsel,$4.99 ,412,2/25/2021,east
vermilion morsel,$4.99 ,469,2/25/2021,west
lapis morsel,$1.99 ,424,2/25/2021,north
lapis morsel,$1.99 ,418,2/25/2021,south
lapis morsel,$1.99 ,449,2/25/2021,east
lapis morsel,$1.99 ,477,2/25/2021,west
pink morsel,$5.00 ,491,2/26/2021,north
pink morsel,$5.00 ,470,2/26/2021,south
pink morsel,$5.00 ,454,2/26/2021,east
pink morsel,$5.00 ,463,2/26/2021,west
gold morsel,$9.99 ,469,2/26/2021,north
gold morsel,$9.99 ,423,2/26/2021,south
gold morsel,$9.99 ,477,2/26/2021,east
gold morsel,$9.99 ,473,2/26/2021,west
magenta morsel,$2.50 ,401,2/26/2021,north
magenta morsel,$2.50 ,429,2/26/2021,south
magenta morsel,$2.50 ,406,2/26/2021,east
magenta morsel,$2.50 ,476,2/26/2021,west
chartreuse morsel,$3.00 ,407,2/26/2021,north
chartreuse morsel,$3.00 ,417,2/26/2021,south
chartreuse morsel,$3.00 ,432,2/26/2021,east
chartreuse morsel,$3.00 ,445,2/26/2021,west
periwinkle morsel,$1.25 ,474,2/26/2021,north
periwinkle morsel,$1.25 ,460,2/26/2021,south
periwinkle morsel,$1.25 ,467,2/26/2021,east
periwinkle morsel,$1.25 ,500,2/26/2021,west
vermilion morsel,$4.99 ,472,2/26/2021,north
vermilion morsel,$4.99 ,498,2/26/2021,south
vermilion morsel,$4.99 ,437,2/26/2021,east
vermilion morsel,$4.99 ,441,2/26/2021,west
lapis morsel,$1.99 ,495,2/26/2021,north
lapis morsel,$1.99 ,486,2/26/2021,south
lapis morsel,$1.99 ,462,2/26/2021,east
lapis morsel,$1.99 ,499,2/26/2021,west
pink morsel,$5.00 ,400,2/27/2021,north
pink morsel,$5.00 ,461,2/27/2021,south
pink morsel,$5.00 ,430,2/27/2021,east
pink morsel,$5.00 ,461,2/27/2021,west
gold morsel,$9.99 ,496,2/27/2021,north
gold morsel,$9.99 ,428,2/27/2021,south
gold morsel,$9.99 ,422,2/27/2021,east
gold morsel,$9.99 ,462,2/27/2021,west
magenta morsel,$2.50 ,487,2/27/2021,north
magenta morsel,$2.50 ,425,2/27/2021,south
magenta morsel,$2.50 ,440,2/27/2021,east
magenta morsel,$2.50 ,473,2/27/2021,west
chartreuse morsel,$3.00 ,410,2/27/2021,north
chartreuse morsel,$3.00 ,496,2/27/2021,south
chartreuse morsel,$3.00 ,412,2/27/2021,east
chartreuse morsel,$3.00 ,426,2/27/2021,west
periwinkle morsel,$1.25 ,440,2/27/2021,north
periwinkle morsel,$1.25 ,491,2/27/2021,south
periwinkle morsel,$1.25 ,422,2/27/2021,east
periwinkle morsel,$1.25 ,407,2/27/2021,west
vermilion morsel,$4.99 ,489,2/27/2021,north
vermilion morsel,$4.99 ,459,2/27/2021,south
vermilion morsel,$4.99 ,440,2/27/2021,east
vermilion morsel,$4.99 ,485,2/27/2021,west
lapis morsel,$1.99 ,472,2/27/2021,north
lapis morsel,$1.99 ,402,2/27/2021,south
lapis morsel,$1.99 ,431,2/27/2021,east
lapis morsel,$1.99 ,429,2/27/2021,west
pink morsel,$5.00 ,429,2/28/2021,north
pink morsel,$5.00 ,431,2/28/2021,south
pink morsel,$5.00 ,458,2/28/2021,east
pink morsel,$5.00 ,431,2/28/2021,west
gold morsel,$9.99 ,479,2/28/2021,north
gold morsel,$9.99 ,436,2/28/2021,south
gold morsel,$9.99 ,435,2/28/2021,east
gold morsel,$9.99 ,457,2/28/2021,west
magenta morsel,$2.50 ,463,2/28/2021,north
magenta morsel,$2.50 ,412,2/28/2021,south
magenta morsel,$2.50 ,432,2/28/2021,east
magenta morsel,$2.50 ,465,2/28/2021,west
chartreuse morsel,$3.00 ,466,2/28/2021,north
chartreuse morsel,$3.00 ,475,2/28/2021,south
chartreuse morsel,$3.00 ,494,2/28/2021,east
chartreuse morsel,$3.00 ,412,2/28/2021,west
periwinkle morsel,$1.25 ,416,2/28/2021,north
periwinkle morsel,$1.25 ,434,2/28/2021,south
periwinkle morsel,$1.25 ,498,2/28/2021,east
periwinkle morsel,$1.25 ,430,2/28/2021,west
vermilion morsel,$4.99 ,485,2/28/2021,north
vermilion morsel,$4.99 ,414,2/28/2021,south
vermilion morsel,$4.99 ,489,2/28/2021,east
vermilion morsel,$4.99 ,475,2/28/2021,west
lapis morsel,$1.99 ,474,2/28/2021,north
lapis morsel,$1.99 ,465,2/28/2021,south
lapis morsel,$1.99 ,439,2/28/2021,east
lapis morsel,$1.99 ,487,2/28/2021,west
pink morsel,$5.00 ,472,3/1/2021,north
pink morsel,$5.00 ,486,3/1/2021,south
pink morsel,$5.00 ,437,3/1/2021,east
pink morsel,$5.00 ,449,3/1/2021,west
gold morsel,$9.99 ,428,3/1/2021,north
gold morsel,$9.99 ,497,3/1/2021,south
gold morsel,$9.99 ,403,3/1/2021,east
gold morsel,$9.99 ,455,3/1/2021,west
magenta morsel,$2.50 ,463,3/1/2021,north
magenta morsel,$2.50 ,443,3/1/2021,south
magenta morsel,$2.50 ,482,3/1/2021,east
magenta morsel,$2.50 ,411,3/1/2021,west
chartreuse morsel,$3.00 ,484,3/1/2021,north
chartreuse morsel,$3.00 ,443,3/1/2021,south
chartreuse morsel,$3.00 ,434,3/1/2021,east
chartreuse morsel,$3.00 ,438,3/1/2021,west
